dataset name,url
Calories_consumed,/ishitaraj/calories-consumed
Flask_Sales123,/pavfedotov/flask-sales123
dispersion dataset,/johnkenny/dispersion-dataset
titanic3,/mwahba/titanic3
Cricket ,/mahwiz/cricket
travel-insurance-test,/aayusmaanjain/travelinsurancetest
Iris Dataset,/vinyasshreedhar0309/iris-dataset
Iris_dataset,/shubham7234262/iris-dataset
EficTerm,/jorgedmngz/eficterm
Heart Disease,/pranavsunilkhairnar/heart-disease
Behavioural and Plumage Characteristics of Ducks,/ukveteran/behavioural-and-plumage-characteristics-of-ducks
Indian Gov. to Prevention of COVID-19 in 2020,/mascarenhasneil/steps-by-indian-gov-to-prevent-covid19-in-2020
Top 100 global hedge funds 2020,/ironbatshashank/top-100-global-hedge-funds-2020
MoH Malaysia,/yeohkhaiming/vaccination-of-malaysia-in-september-2021
CNS Emotional Lability Scale ,/mpwolke/cusersmarildownloadssensicsv
My_phone dataset ,/riturajsingh99/my-phone-dataset
Facebook dataset,/riturajsingh99/facebook-dataset
heart_disease,/riturajsingh99/heart-disease
Books dataset,/riturajsingh99/books-dataset
my_movies dataset,/riturajsingh99/my-movies-dataset
African Covid cases,/johnfisayo/african-covid-cases
uas ml,/asadhumam/uas-ml
Haberman KNN implementation,/sattu9/haberman-knn-implementation
Social Network Ads,/arpit3043/social-network-ads
Bible Timeline - Acts,/cmunizaga/bible-timeline-acts
Housing,/jnikhilsai/housing
MONEY HEIST IMDB DATA,/ankita9sharma/money-heist-imdb-data
Air Passengers @SGP Changi Airport for past 10yrs,/gohsoonheng/air-passengers-sgp-changi-airport-for-past-10yrs
China City Names with province,/chinawhyte/china-city-names-with-province
50 startups data,/ayushish12/50-startups-data
crime_datas,/riturajsingh99/crime-datas
mtcars,/akshithsagar/mtcars
hw1_data.csv,/mariyal/hw1_data.csv
SlaarydataforLinearregression,/anilkumargodishala/slaarydataforlinearregression
lolssss,/samayaa/lolssss
data60,/milad110011/data60
Car Price Analysis,/india1day/car-price-analysis
rsna2021code,/changewow/rsna2021code
IPL_2021_Revised_TimeTable,/sumedhpatil/ipl-2021-revised-timetable
CO2 emissions (kt) Bangladesh 1960-2020,/spandansarkar/co2-emissions-kt-bangladesh-19602020
Social_Network_Ads,/archiss/social-network-ads
Geocoding input file,/maisha22/geocoding-input-file
Pharmaceutical Companies,/mathurinache/pharmaceuticalcompanies
mpg data,/vedantmarathe98/mpg-data
Prediksi harga mobil berdasarkan kecepatan kuda,/rakaumri31/prediksi-harga-mobil-berdasarkan-kecepatan-kuda
Tutorial_demo,/anichh/tutorial-demo
L-R-B data,/mousmifarouq/lrb-data
Auto Insurance,/eliasmller/auto-insurance
Linkedin Dataset,/riturajsingh99/linkedin-dataset
Instagram dataset,/riturajsingh99/instagram-dataset
sat data,/htymti/sat-data
wine_dataset,/riturajsingh99/wine-dataset
Submission to UFC Whittaker vs Till Bet Contest,/tomtillo/submission-to-ufc-whittaker-vs-till-bet-contest
UFC Whittaker vs Till Bet Contest Dummy Submission,/mdabbert/ufc-whittaker-vs-till-bet-contest-dummy-submission
UFC Fight Night: Whittaker/Till Contest Submission,/mdabbert/ufc-fight-night-whittakertill-contest-submission
pokemon,/septos/pokemon
Students data for MLR,/omkarsantoshraut/students-data-for-mlr
Sounding rocket and MSIS temperature dataset,/kjeevitha/sounding-rocket-and-msis-temperature-dataset
tianic,/yayalun/tianic
Data for Python Practice,/viswanathanc/data-for-python-practice
Iris Flower Dataset,/malihachaity/iris-flower-dataset
HR_Fraudincome dataset,/riturajsingh99/hr-fraudincome-dataset
Employee,/mihirchakkarwar/employee
Tshirt_Classification,/anivalogy/tshirt-classification
titanic,/varidhsrivastav/titanic
poster- EDTA on USA gradeschool admission paramet,/rakib2806/poster-edta-on-usa-gradeschool-admission-paramet
haberman dataset,/akshatanand/habermancsv
Automobile_Dataset,/avish5787/automobile-dataset
notebook44092fd8c2,/lewissbacon/notebook44092fd8c2
ML12345,/kalyaniag/ml12345
Earth_Element Data,/riturajsingh99/earth-element-data
Zoo dataset,/riturajsingh99/zoo-dataset
GlassClassification,/azzion/glassclassification
Farmers Markets in New York City,/nycopendata/farmers-markets
MLB Social Media Dataset,/igalbronshtein/mlb-social-media-dataset
Latest Covid-19 Confirmed Cases Kerala,/sagarsahni3/latest-covid19-confirmed-cases-kerala
kaggle_data1,/brunnoramos/kaggle-data1
playing_tennis,/shobinjoy/playing-tennis
mall-customers,/vimalpillai/mailcustomers
Hindi Jokes,/tushgaurav/hindi-jokes
ID3_dataset,/anonymousdevil/id3-dataset
kc_house_data,/nutchayamind/kc-house-data
Student Grouping using Classification Method,/shadeemkhun/student-grouping-using-classification-method
Covid India,/darshansenthil/covid-india
AttendanceMarks,/mohitmnaik/attendancemarks
customers_test,/tonghui/customers-test
Utah COVID-19 Cases,/davidspencer/utah-covid19-2020-03-26
Heart Disease ,/connectaditya/heart-disease
Tourists,/sunnyfunny/tourists
Fortnite Wins Leaderboard,/danoozy44/fortnite-wins-leaderboard-at-19052020-12-pm-ist
Top 25 Dangerous dogs,/mathurinache/top25dangerousdogs
"PizzaPrice-Predict-EDA-ML-RandForeRegre, LiRegres",/saumyamohandas/pizzapricepredictedamlrandforeregre-liregres
Dados Históricos IBOV 30 Março 2021,/tecnologiamorpheus/dados-histricos-ibov-30-maro-2021
list of ALL countries ISO codes,/stephanerappeneau/list-of-all-countries-iso-codes
PM2.5 global air pollution,/sadeka007/pm25-global-air-pollution
Fish Prediction,/ketansharan/fish-prediction
Startup,/prakharsr/startup
mr.president,/saithihazaw/mrpresident
Cleaned Survey Data,/srishtivadya24/cleaned-survey-data
top 10 total MLB team payrolls,/mathurinache/top10totalmlbteampayrolls
naive-bayes prediction,/jackweber/naivebayes-prediction
sample_hbs_chatbot,/analystanand/sample-hbs-chatbot
Guest's comments and ratings for some hotels in BR,/josefelipe/comments-hotels
insurance-db,/gauravkoradiya/insurancedb
Michelson Speed of Light Data ,/ukveteran/michelson-speed-of-light-data
"Oxygen uptake versus mechanical power, for humans ",/ukveteran/oxygen-uptake-versus-mechanical-power-for-humans
List_of_European_Union_member_states_by_population,/mathurinache/list-of-european-union-member-states-by-population
Music Format Shares 1973-2020,/mathurinache/musicformatshares19732020
mango production by country since 1961,/mathurinache/mangoproductionbycountrysince1961
COVID-19 North India,/anantmulchandani/covid19-north-india
Tata Global Beverages Ltd Next 60 Days__,/usuanhthja/tata-global-beverages-ltd-next-60-days
CAR price prediction dataset.,/shrikanthpv/car-price-prediction-dataset
advertisement,/rickliu2020/advertisement
covid_19_ans,/lynnkong/covid-19-ans
college admission,/gvsnikhilreddy/college-admission
Cities population 2021,/hytryidmitry/cities-population-2021
iriscross,/saljuputih/iriscross
Sample Dataset,/arti1117/sample-dataset
Mortality of population by main causes of death,/alexandertesemnikov/mortality
Natural_disasters,/fearthreats/natural-disasters
stopwords_odia,/biswabhusanpradhan/stopwords-odia
"Champagne Dataset, Makridakis&Wheelwright, 1989.",/senolcomert/champagne-dataset-makridakiswheelwright-1989
Osu! Standard Rankings,/svidon/osurankings
50 startups ,/shivadumnawar/50-startups
Canada's per Capita Income,/avimehta14/canadas-per-capita-income
Soft Drink Consumption for CA (2012/2013),/jin428/soft-drink-consumption-for-ca-20122013
Naive_BAyes,/suryadeepti/naive-bayes
Honor Killings in Punjab-- Dataset,/idrisonkaggle/honor-killings-in-punjab-dataset
KALP HASTALIKLARI ANALİZİ,/erencanardc/kalp-hastaliklari-analizi
Valorant Weapons,/equino/valorant-weapons-stats
Field_hockey_at_the_Summer_Olympics,/mathurinache/field-hockey-at-the-summer-olympics
Salary Prediction based on Position and Experience,/rahulsah06/salary-prediction-based-on-position-and-experience
china provinces population,/quanncore/china-provinces-population
Nutritional Values in Oils,/indranidhanisetty/nutritional-values-in-oils
firstdataframe,/maedcruzsa/firstdataframe
Salary dataset,/techwaker/salary-dataset
India-Tourism-Statistics-2001-2019,/hiteshkumars/indiatourismstatistics20012019
Michael Jordan Performance and skills,/rushirdx/michael-jordan-performance-and-skills
Messy_data,/rameshmarhatta/messy-data
HPA Duplicate Classes Dataframe,/dschettler8845/hpa-duplicate-classes-dataframe
Cars from 1985 with 2021 prices Dataset,/popovskipetar/cars-from-1985-with-2021-prices-dataset
Sri Lankan Districts with Provinces,/surangatj/sri-lankan-districts-with-provinces
Google searching process about diet and gym ,/mahmoudeldesuky/google-searching-process-about-diet-and-gym
ICC Hall of Fame,/yoghurtpatil/cricket-icc-hall-of-fame
Salary_data,/eswarpd001/salary-data
USA Primary Care Physicians by Field,/vgates/usa-primary-care-physicians-by-field
Experimental Dataset,/pnarerdoan/experimental-dataset
Mu Variant [B.1.621] Data,/emirhanai/mu-variant-b1621-data
Iris Dataset - Using Clustering,/abhi8901/iris-dataset-using-clustering
Mall Customers Data Set,/hassanashfaq2001/mall-customers-data-set
Practice_Dplyr_Data,/shobhitojha0512/practice-dplyr-data
Europe Data for Feature Scaling,/studymart/europe-data-for-feature-scaling
Undocumented Immigrants Apprehended in the U.S.,/ekayfabio/immigration-apprehended
Clustering Data Sets With 2 Examples ,/manohar676/clustering-data-sets-with-2-examples
Fire Brigade services ,/saadsikander/fire-brigade-services
World Population,/themlphdstudent/world-population
Covid-19-Assam,/kongkonpratim29/mydata
Bangladesh Online Classes Survey (KUET CSE 2k19),/anmspro/bangladesh-online-classes-survey-kuetcse19
Cystic fibrosis data,/ukveteran/cystic-fibrosis-data
US-population,/gediminasdauderis/uspopulation
purchased_Dataset,/narnavaramdilipkumar/purchased-dataset
beer as share in%,/piotrmax/beer-as-share-in
candydataa,/riddhichavan/candydataa
Breast Cancer,/garyzzc/breast-cancer
dummy_dataset,/pratikkoratkp/dummy-dataset
LearnPlatform state data,/dsnil87/learnplatform-state-data
"Big Five, MBTI and TIPI Test Results",/joanasesinando/big-five-mbti-and-tipi-test-results
Rs vs Dollar,/jurk06/rs-vs-dollar
Social Network Analysis,/rawaaelghali/social-network-analysis
Final projek prakerja,/raihankurniasugianto/final-projek-prakerja
gcs_paths_without_comments,/elindbergs/gcs-paths-without-comments
jocars,/pinghuskar/jocars
data.csv,/rusalexro/datacsv
dataset_test,/suhelmysyaifuddin/dataset-test
dataset,/aditmagotra/dataset
Technology trend in Canada - Google Trends 2021 ,/rohithmahadevan/technology-trend-in-canada-google-trends
titanic-apriori,/fteodoro/titanicapriori
Football Events Dictionary,/joausaga/football-events-dictionary
Climate Change,/rohankumara/climate-change
veriler,/oruhanemer/veriler
datadrugclassification,/muhammadikhwansyah/datadrugclassification
Eksik Veriler,/k4tr4n/eksik-veriler
Placement,/ahmedhassan187/placement
Customer_Segmentation,/omarmagdy711/customer-segmentation
Iris Dataset,/karthikthallam/iris-dataset
Tokyo Olympic 2021,/sonushaikh/tokyo-olympic-2021
20 newsgroups,/taimourmourad/20-newsgroups
Intro ejem,/rafaelro0145/intro-ejem
SOtags,/darshanmadesh/sotags
placement2.csv,/ahmedhassan187/placement2csv
Most Patient Countries,/sansuthi/most-patient-countries
Solutions siim covid19 detection,/akmeghdad/solutions-siim-covid19-detection
CSV Files Used in My Kernel,/dschettler8845/csv-files-used-in-my-kernel
Titanic together),/abdumaleek/titanic-together
Country list,/sannyy/country-list
Customer Survey Responses,/zohaib123/customer-survey-responses
Lost Indians [9/11] Data of Indians.,/aviral23/lost-indians-911-data-of-indians
startup,/alifrahman/startup
Movie_ratings,/deepakg578/movie-ratings
HistoricalCustomerData,/ranja7/historicalcustomerdata
Bangladesh Rice Import Data,/msjahid/bangladesh-rice-import-data
heartdisease,/manishbalaji/heartdisease
Average Sales Price for New Houses Sold in the US,/hud/average-sales-price-for-new-houses-sold-in-the-us
NBA Franchise Record,/koki25ando/nba-franchise-record
computers1.csv,/narmadharamakrishnan/computers1csv
equity band change,/sahilbhadanadolla/equity-band-change
modeldbscan,/ramirobmar/modeldbscan
Level of education of female in BD by residence,/munna23/level-of-education-of-female-in-bd-by-residence
UCI Iris Modified Dataset,/yosafatvs/uci-iris-modified-dataset
linearRegression2,/mohdnasser/linearregression2
Apartment Benchmark Prices,/rowena1/apartment-benchmark-prices
grades,/harriken/grades
International_rankings_of_France,/mathurinache/international-rankings-of-france
Algeria COVID19,/servietsky/dzacovid19
DBLP - Publications per Year,/stefanosnikolaou/dblp-2020-05-01-pubs-per-year
cdc coronavirus onset of symptoms,/robjm16/cdc-coronavirus-03-25
Heart_Dataset,/reddynitin/heart-dataset
Console Purchases,/mathurinache/consolepurchases
Stanford Heart Transplant Data ,/ukveteran/stanford-heart-transplant-data
ICU Patients,/ukveteran/icu-patients
Jumlah Mesin Cacat,/dindatrhy/jumlah-mesin-cacat
Biochemical Oxygen Demand ,/ukveteran/biochemical-oxygen-demand
Salary_Data.csv,/mariospirito/salary-datacsv
Pharmacokinetics of Indomethacin ,/ukveteran/pharmacokinetics-of-indomethacin
Corrected Iris dataset,/okyanusoz/corrected-iris-dataset
mydataseed,/kaushal3663/mydataseed
seeds_dataset_binary,/nikniko101v/seeds-dataset-binary
ChanceOfAdmission ,/malikshariqahmad/chanceofadmission
ICT_Development_Index,/mathurinache/ict-development-index
Myanmar Mangoes dataset,/zawlinnnaing/myanmar-mangoes-dataset
Rice Export Data in Bangladesh,/mahmudds/rice-export-data-in-bangladesh
Family Medical Expenses ,/ukveteran/family-medical-expenses
GRANDAD blood pressure dataset,/emirozbir/mygrandaddata
Employee Record,/ahanadrall/employee-record
LA Green Infrastructure Water Capture Capacity,/cityofLA/la-green-infrastructure-water-capture-capacity
Chemical Composition of Ceramic Dataset,/prakharpradhan03/chemical-composition-of-ceramic-dataset
Country-data.csv,/manusmitajha/countrydatacsv
1993-2018-Tamilnadu Road Accidents,/mkbamcspsgct/19932018tamilnadu-road-accidents
house price data,/sweta20scse2110001/house-price-data
Features-Bart_Homer,/ravinash218/featuresbart-homer
JCP DROPSHIP ELITE,/peterchoo/jcp-dropship-elite
unemployement data till  11 2020,/burlagaddashyam/unemployement-data-till-11-2020
BIIB_financial_statement,/mengyuanemmm/biib-financial-statement
two-wheeler customer preferences,/shashanksubham/twowheeler-customer-preferences
Zoo Data Dataset,/raghunathangrdr/zoo-data-dataset
Military Tanks Dataset,/antoreepjana/military-tanks-dataset
Afghanistan Elections provincial turnout,/eishahassan/afghanistan-elections-provincial-turnout
Petrol Price in India 2020-21,/kirticism/petrol-price-in-india-202021
Placement_data,/shubhamsharma777/placement-data
HousePriceData,/manmohan291/housepricedata
penguins,/resulcaliskan/penguins
English Premier League xG Data,/abhijithchandradas/english-premier-league-xg-data
Social Network Advertising,/mohit1987/social-network-advertising
Automobile From California,/ahmedsmara/automobile-from-california
210718_cae_result.csv,/mnthasi/210718-cae-resultcsv
How do Brazilian politicians use their quota?,/joniarroba/how-brazilian-politicians-use-their-quota
PewDiePie's Subscribers,/tanuprabhu/pewdiepies-subscribers
diabetes,/himanshu86503/diabetes
sneaker_release_data,/erickdcohen/sneaker-release-data
50startups,/yagmursakar/50startups
religious groups in Volgograd (Russia) and USA,/andrewpt/religious-groups-in-volgograd-russia-and-usa
Iris_standard_data,/uttam125/iris-standard-data
Zinc Prices,/saadsikander/zinc-prices
Data Preprocessing,/karthickveerakumar/data-preprocessing
Economy_of_Taiwan,/mathurinache/economy-of-taiwan
Indonesia-Covid-19-cases,/ikbarza/indonesiacovid19cases
Titanic Survival dataset,/dev523/titanic-survival-dataset
CAR NAME,/gunjangrunge/car-name
Museum Visitors,/zohaib123/museum-visitors
toyoto1,/rohanmoyee/toyoto1
pathsdatanew,/sumanth4548/pathsdatanew
Grape Yield vs Avg Growing Season Temperature,/bartvh/grape-yield-vs-avg-growing-season-temperature
angina,/kagglersr/angina
Solar system objects,/tgamsjaeger/solar-system-objects
Student_Score,/ashishkumarrana/student-score
Muslims Growth around the Globe,/mathurinache/muslimsgrowtharoundtheglobe
OpenMined Slack Data,/yugandhar123/openminedslackchannellocationdata
Early-stage-diabetes-risk-prediction-dataset,/kushal1506/earlystagediabetesriskpredictiondataset
Country Geotags,/gauravduttakiit/country-geotags
Urine Analysis Data,/ukveteran/urine-analysis-data
Spot Crude Oil Price: West Texas Intermediate,/stlouisfed/spot-crude-oil-price-west-texas-intermediate
MoneyHeist_S05,/vvkkrsnh/moneyheist-s05
Pharmaceutical Companies,/fsadjadpour/pharmaceutical-companies
mosh_pro,/govardhanjunoothula/mosh-pro
Titanic: worst score ever!,/carlmcbrideellis/titanic-worst-score-ever
Moore's Law,/pascalhouba/moores-law
Jamaica Crop Summary 2016,/broman/jamaica-crop-summary-2016
Countries Freedom In the  World 1973-2021,/mpwolke/cusersmarildownloadscountriescsv
Districts of Bangladesh,/ahnaftahmid/districts-of-bangladesh
Dmart_productlist,/vaibhavdube99/dmart-productlist
Bundesliga Handball PageRank Dataset,/gumush/bundesliga-handball-pagerank-dataset
rcbfan,/pankajnk/rcbfan
submission2,/an0utlier/submission2
