dataset name,url
UFC Fight Night: Figueiredo vs. Benavidez Bet Sub,/mdabbert/ufc-fight-night-figueiredo-vs-benavidez-bet-sub
abcd467,/tanushabhati/abcd467
reemissing,/narendrasharma/reemissing
test_results,/lynnkong/test-results
Singapore NEA Energy Savings,/eminbasturk/singapore-nea-energy-savings
Cereals_data,/ncsaayali/cereals-data
Artificial Respirator/Ventilator - São Paulo/BR,/mpwolke/cusersmarildownloadsventilatorcsv
mpgdata,/sh6147782/mpgdata
Swing_States,/aman1py/swing-states
Flask_Sales123,/pavfedotov/flask-sales123
pueblosMagicos,/germanruzca/pueblosmagicos
Car_Advertisement,/sdathenaliu/car-advertisement
Top 25 Dangerous dogs,/mathurinache/top25dangerousdogs
social_network_ads,/abrahamanderson/social-network-ads
Cricket ,/mahwiz/cricket
travel-insurance-test,/aayusmaanjain/travelinsurancetest
Iris Dataset,/vinyasshreedhar0309/iris-dataset
Percentage of women completing their degrees in us,/mohanedmashaly/percentage-of-women-completing-their-degrees-in-us
Iris_dataset,/shubham7234262/iris-dataset
EficTerm,/jorgedmngz/eficterm
Heart Disease,/pranavsunilkhairnar/heart-disease
Hospital beds count in India - Statewise,/gokulprakash22/hospital-beds-count-in-india-statewise
CEREAL_DATA,/dhirendommeti/cereal-data
Dataset for Decision Tree Classifier,/akalyasubramanian/dataset-for-decision-tree-classifier
WHO: Health Infrastructure Data,/binarydragon/who-health-infrastructure-complete-data
International students in China,/mohaiminul101/international-students-in-china
MONEY HEIST IMDB DATA,/ankita9sharma/money-heist-imdb-data
Cardio good fitness,/vikaspericherla/cardio-good-fitness
Finished Steel Import/Export Data - India,/greeshmagirish/finished-steel-importexport-data-india
50 startups data,/ayushish12/50-startups-data
ThyroidCsv,/dilippuripuri/thyroidcsv
crime_datas,/riturajsingh99/crime-datas
hw1_data.csv,/mariyal/hw1_data.csv
mtcars,/akshithsagar/mtcars
SlaarydataforLinearregression,/anilkumargodishala/slaarydataforlinearregression
lolssss,/samayaa/lolssss
lwjknn,/yaddyrol1/lwjknn
PS5 Purchase Prediction from Industry Standpoint,/victorreznovblops2/ps5-purchase-prediction-from-industry-standpoint
Mu Variant [B.1.621] Data,/emirhanai/mu-variant-b1621-data
List_of_Nigerian_states_by_GDP,/mathurinache/list-of-nigerian-states-by-gdp
dispersion dataset,/johnkenny/dispersion-dataset
TamilNadu Road Accident 1993 - 2018,/mkbamcspsgct/tamilnadu-road-accident-1993-2018
iPhone or Android,/mlomuscio/iphone-or-android
Glioblastoma and Solitary Metastasis,/mpwolke/cusersmarildownloadstumorcsv
titanic3,/mwahba/titanic3
Installed_Power_Generation_Indian_States,/venky73/installed-power-generation-indian-states
Income,/aniketyadav1/kmeans
sat data,/htymti/sat-data
wine_dataset,/riturajsingh99/wine-dataset
iris_data,/hamzatanc/iris-data
Submission to UFC Whittaker vs Till Bet Contest,/tomtillo/submission-to-ufc-whittaker-vs-till-bet-contest
UFC Whittaker vs Till Bet Contest Dummy Submission,/mdabbert/ufc-whittaker-vs-till-bet-contest-dummy-submission
UFC Fight Night: Whittaker/Till Contest Submission,/mdabbert/ufc-fight-night-whittakertill-contest-submission
My_phone dataset ,/riturajsingh99/my-phone-dataset
Facebook dataset,/riturajsingh99/facebook-dataset
African Covid cases,/johnfisayo/african-covid-cases
heart_disease,/riturajsingh99/heart-disease
Books dataset,/riturajsingh99/books-dataset
Gender With Fav,/nashehannafii/gender-with-fav
my_movies dataset,/riturajsingh99/my-movies-dataset
uas ml,/asadhumam/uas-ml
Titanic_Minimal,/smv1999/titanic-minimal
Amazon e commerce data set,/gautamk175/amazon-e-commerce-data-set
Investment growth forcast,/saqibmujtaba/investment-growth-forcast
Bible Timeline - Acts,/cmunizaga/bible-timeline-acts
Housing,/jnikhilsai/housing
Zoo dataset,/riturajsingh99/zoo-dataset
GlassClassification,/azzion/glassclassification
MyDataSet,/changyuchi/mydataset
Free CentOS Linux Alternatives Comparison 2021/09,/jujist/the-best-centos-alternatives-2021
Geographical information for ski resort locations,/omammet/geographical-information-for-ski-resort-locations
Pisa 2018 Worldwide Ranking,/vasanthbalakrishna/pisa-2018-worldwide-ranking
Predict Student's Knowledge Level,/instalok/predict-students-knowledge-level
data60,/milad110011/data60
Fenerbahce Squad Database,/ozgurdogan646/fenerbahce-squad-database
rsna2021code,/changewow/rsna2021code
Zombies Apocalypse,/kingabzpro/zombies-apocalypse
Depression Dataset,/aviskumar/depression-dataset
Tugas Pertemuan 9,/taufiqriza/tugas-pertemuan-9
Geocoding input file,/maisha22/geocoding-input-file
Linkedin Dataset,/riturajsingh99/linkedin-dataset
Instagram dataset,/riturajsingh99/instagram-dataset
Inauguração de Estações do Metrô-SP e da CPTM,/dsrdavi/inauguracao-de-estacoes-do-metrosp-e-da-cptm
crime dataset,/riturajsingh99/crime-dataset
Tutorial_demo,/anichh/tutorial-demo
L-R-B data,/mousmifarouq/lrb-data
list of ALL countries ISO codes,/stephanerappeneau/list-of-all-countries-iso-codes
PM2.5 global air pollution,/sadeka007/pm25-global-air-pollution
kaggle_data1,/brunnoramos/kaggle-data1
Students data for MLR,/omkarsantoshraut/students-data-for-mlr
Multiple classification problems on small dataset,/nikhilsharma4/multiple-classification-problems-on-small-dataset
HR_Fraudincome dataset,/riturajsingh99/hr-fraudincome-dataset
Sounding rocket and MSIS temperature dataset,/kjeevitha/sounding-rocket-and-msis-temperature-dataset
tianic,/yayalun/tianic
Data for Python Practice,/viswanathanc/data-for-python-practice
Tshirt_Classification,/anivalogy/tshirt-classification
titanic,/varidhsrivastav/titanic
Employee,/mihirchakkarwar/employee
Iris Flower Dataset,/malihachaity/iris-flower-dataset
Automobile_Dataset,/avish5787/automobile-dataset
Cleveland,/vinitpanwar289/cleveland
poster- EDTA on USA gradeschool admission paramet,/rakib2806/poster-edta-on-usa-gradeschool-admission-paramet
haberman dataset,/akshatanand/habermancsv
Earth_Element Data,/riturajsingh99/earth-element-data
Zoo dataset,/riturajsingh99/zoo-dataset
notebook44092fd8c2,/lewissbacon/notebook44092fd8c2
Student Grouping using Classification Method,/shadeemkhun/student-grouping-using-classification-method
Covid India,/darshansenthil/covid-india
AttendanceMarks,/mohitmnaik/attendancemarks
customers_test,/tonghui/customers-test
Heart Disease ,/connectaditya/heart-disease
Utah COVID-19 Cases,/davidspencer/utah-covid19-2020-03-26
Tourists,/sunnyfunny/tourists
householdexpenditure,/orhankaramancode/householdexpenditure
Cancer Data,/prakharrathi25/cancer-data
Urine Analysis Data,/ukveteran/urine-analysis-data
Auto Insurance,/eliasmller/auto-insurance
Fortnite Wins Leaderboard,/danoozy44/fortnite-wins-leaderboard-at-19052020-12-pm-ist
parks_data,/blairyoung/parks-data
data_load,/blairyoung/load_data
"PizzaPrice-Predict-EDA-ML-RandForeRegre, LiRegres",/saumyamohandas/pizzapricepredictedamlrandforeregre-liregres
Trump Tweets,/toniabiru/trump-tweets
Dados Históricos IBOV 30 Março 2021,/tecnologiamorpheus/dados-histricos-ibov-30-maro-2021
GPA and Medical School Admission ,/ukveteran/gpa-and-medical-school-admission
Car Battery Measurements,/kmkarakaya/car-battery-measurements
Luxurysuv Dataset,/riturajsingh99/luxurysuv-dataset
"High Temperatures For Louisville, KY 2017 ",/jpayne/high-temperatures-for-louisville-ky-2017
titanic survival,/desininja/titanic-survival
Analysis on survival of life in titanic,/ashvinking/analysis-on-survival-of-life-in-titanic
Dates of Coal Mining Disasters ,/ukveteran/dates-of-coal-mining-disasters
Simple Linear Regression Calories data R code,/surajbaraik/simple-linear-regression-calories-data-r-code
Titanic survivors ,/sawankumar1/titanic-survivors
Hiring,/azibhasan/hiring
usa_states,/ajaygoswami/usa-states
Titanic: Survival Evaluation,/shilpikhanna/titanic-survival-evaluation
Данные поступающих в ВУЗы Росии,/pyinstaller/mydata
New Zealand Marine Economy,/lillianlui/new-zealand-marine-economy
Pakistan Fake News,/gulraizjamal/pakistan-fake-news
titanic_survival_output,/abhinandansamal/titanic-survival-output
covid_19_ans,/lynnkong/covid-19-ans
playing_tennis,/shobinjoy/playing-tennis
Pakistan's Top 100 TikTokers,/zusmani/pakistans-top-100-tiktokers
Latest Covid-19 Confirmed Cases Kerala,/sagarsahni3/latest-covid19-confirmed-cases-kerala
Sea Level,/ariomanousi/sea-level
Hindi Jokes,/tushgaurav/hindi-jokes
college admission,/gvsnikhilreddy/college-admission
Relative monthly mean humidity,/kelvinchow1979/relative-monthly-mean-humidity
dataset  breast cancer,/yasserbaderahmed/dataset-breast-cancer
Analise_de_redes_atividade_2,/fernandohenz/analise-de-redes-atividade-2
Bitcoin Dataset  from 1 JAN 2021 - 1 MAR 2021,/kankshamaheswari/bitcoin-dataset-from-1-jan-2021-1-mar-2021
La Liga Results 2014-15 to 2019-20,/dxtnikhil/laliga-1415-1920
Minors_and_abortion,/mathurinache/minors-and-abortion
Mergers_and_acquisitions,/mathurinache/mergers-and-acquisitions
A Song of Ice and Fire 50 edges ONA,/ricardocnsoares/a-song-of-ice-and-fire-50-edges-ona
LaLiga Data Analysis,/priyantig/laliga-data-analysis
Single Garment making cost vs selling cost,/lakshmi22/single-garment-making-cost-vs-selling-cost
Typhoon in Hong Kong,/benjibb/typhoon-in-hong-kong
50ulke,/erdemkaraahin/50ulke
married,/erdemkaraahin/married
Adversiting,/erdemkaraahin/adversiting
titanic,/yashnashravani/titanic
Markets In Lagos Nigeria,/sakamuyiwa/markets-in-lagos-nigeria
Startup,/prakharsr/startup
mr.president,/saithihazaw/mrpresident
Cleaned Survey Data,/srishtivadya24/cleaned-survey-data
holacomo,/julieta13/holacomo
Iris Dataset,/karthikthallam/iris-dataset
Tokyo Olympic 2021,/sonushaikh/tokyo-olympic-2021
placement2.csv,/ahmedhassan187/placement2csv
SOtags,/darshanmadesh/sotags
PSDuse,/fagbaraolorunpo/psduse
20 newsgroups,/taimourmourad/20-newsgroups
Intro ejem,/rafaelro0145/intro-ejem
Technology trend in Canada - Google Trends 2021 ,/rohithmahadevan/technology-trend-in-canada-google-trends
Cystic fibrosis data,/ukveteran/cystic-fibrosis-data
Solutions siim covid19 detection,/akmeghdad/solutions-siim-covid19-detection
CSV Files Used in My Kernel,/dschettler8845/csv-files-used-in-my-kernel
Titanic together),/abdumaleek/titanic-together
Country list,/sannyy/country-list
World Population,/themlphdstudent/world-population
Covid-19 Symptoms,/jayasreethyadi/covid19-symptoms
Covid-19-Assam,/kongkonpratim29/mydata
kyphosis,/aariyan101/kyphosis
purchased_Dataset,/narnavaramdilipkumar/purchased-dataset
beer as share in%,/piotrmax/beer-as-share-in
candydataa,/riddhichavan/candydataa
equity band change,/sahilbhadanadolla/equity-band-change
computers1.csv,/narmadharamakrishnan/computers1csv
Fraudulent Data on I.Q(s) of Twins raised Apart,/alukosayoenoch/fraudulent-data-on-iqs-of-twins-raised-apart
TUNISIA GREENHOUSE GAS EMISSIONS ,/ghofraneghanmi/tunisia-greenhouse-gas-emissions
Biochemical Oxygen Demand ,/ukveteran/biochemical-oxygen-demand
Delivery,/anjali111996/delivery
AutoSleep,/fartprincess69/autosleep
Kernel Density Estimation CSV,/stanleychen13123/kernel-density-estimation-csv
Tokyo 2020 Olympics Medal Count,/jamieeeee/tokyo-2020-olympics-medal-count
Stores.csv,/singhbirender/storescsv
Bangladesh Online Classes Survey (KUET CSE 2k19),/anmspro/bangladesh-online-classes-survey-kuetcse19
opinion survey of attributes of customer(bank),/sanjaykr0/opinion-survey-of-attributes-of-bank
Obesitas Classification,/cahpetakilan/obesitas
Climate Change,/rohankumara/climate-change
Haberman KNN implementation,/sattu9/haberman-knn-implementation
datadrugclassification,/muhammadikhwansyah/datadrugclassification
veriler,/oruhanemer/veriler
Placement,/ahmedhassan187/placement
Customer_Segmentation,/omarmagdy711/customer-segmentation
Eksik Veriler,/k4tr4n/eksik-veriler
COVID-19VaccineDistributionAllocationsUS-Pfizer,/chhokarpardeep/covid19vaccinedistributionallocationsuspfizer
topic survey,/akshaymalviya/topic-survey
visual acuity of patients at various timepoints ,/natewalter/visual-acuity-of-patients-at-various-timepoints
Absenteeism at work Data Set ,/nitindig/absenteeism-at-work-data-set
Polymer Dataset,/akverma9/polymer-dataset
geforce_from_ebay,/vsevolodcherepanov/geforce-from-ebay
GC_4subtype,/salen20/gc-4subtype
Facebook Data Leak Age-Emotion Data,/yemregundogmus/facebook-data-leak-ageemotion-data
Customer Survey Responses,/zohaib123/customer-survey-responses
Used cars in KSA,/nohazamaan/used-cars-in-ksa
2019 Top 7 Low Cost PreciousMetal Stock Financials,/mauricedw22/2019-top-low-cost-preciousmetal-stocks-financials
Petrol Data,/fitoor786/petrol-data
Cortana_Halo,/vulcanbin/cortana-halo
Demons' Names with Provenance and Description,/juliasays/demon-names
Fish_Weight,/harshit831/fish-weight
whale-data-train-only,/valcoder/whaledatatrainonly
ASHRAE Cities and Timezones,/robroseknows/ashrae-cities-and-timezones
gender_by_name_test,/raminhashimzade/gender-by-name-test
Hiring Data,/sourabhkulkarni2424/hiring-data
AirPassengers_2008_2019,/hungvuvan/airpassengers
Dataset Harga Ikan Gresik,/niluhputuanitadewi/dataset-harga-ikan-gresik
Plant Species Traits Data ,/ukveteran/plant-species-traits-data
Anorexia Data on Weight Change ,/ukveteran/anorexia-data-on-weight-change
F1 2021 & 2020 Bahrain Qualifying Data,/floriancph/f1-2021-2020-bahrain-qualifying-data
Muslims Growth around the Globe,/mathurinache/muslimsgrowtharoundtheglobe
RetailSales,/fabianprieschl/retailsales
homeprices,/sweta20scse2110001/homeprices
Renewable_energy,/mathurinache/renewable-energy
nilaimhs,/iannarsa/nilaimhs
Monthly Deaths from Lung Diseases in the UK ,/ukveteran/monthly-deaths-from-lung-diseases-in-the-uk
Population Sizes Worldwide,/thomastaus/population-sizes-worldwide
KNN Orange and Tangerine,/mohamedmabdelhamid/knn-orange-and-tangerine
"Train Stations in Sydney, Australia",/ssk27997/train-stations-in-sydney-australia
Corrected Iris dataset,/okyanusoz/corrected-iris-dataset
Cheese Test CSV,/lunamcbride24/cheese-test-csv
Electrical Resistance of Kiwi Fruit ,/ukveteran/electrical-resistance-of-kiwi-fruit
"USA Winter Olympics (Medals, Athletes & Sports)",/unkownphilosophy/usa-winter-olympics-medals-athletes-sports
Global Currencies to USD,/pawanbhandarkar/global-currencies-to-usd
K mean cluster,/muhammadmuzammil196/k-mean-cluster
Latin America GDP per Capita 1980-2020,/mathurinache/latinamericagdppercapita19802020
CAR NAME,/gunjangrunge/car-name
Singapore Quarterly Tourism Receipts/Expenditures,/harveytan/singapore-quarterly-tourism-spending
Cities with CCTV cameras,/thanish/cities-with-cctv-cameras
How do Brazilian politicians use their quota?,/joniarroba/how-brazilian-politicians-use-their-quota
MLB Social Media Dataset,/igalbronshtein/mlb-social-media-dataset
toyoto1,/rohanmoyee/toyoto1
pathsdatanew,/sumanth4548/pathsdatanew
Goa tourism (recommendation dataset),/shambles/goa-tourism-recommendation-dataset
Salary_Data.csv,/mariospirito/salary-datacsv
Student_Score,/ashishkumarrana/student-score
Country-data.csv,/manusmitajha/countrydatacsv
1993-2018-Tamilnadu Road Accidents,/mkbamcspsgct/19932018tamilnadu-road-accidents
house price data,/sweta20scse2110001/house-price-data
Features-Bart_Homer,/ravinash218/featuresbart-homer
JCP DROPSHIP ELITE,/peterchoo/jcp-dropship-elite
Bitcoin price and M2 money supply,/lindleylawrence/bitcoin-price-and-m2-money-supply
recipes_muffins_cupcakes in SVM,/ahmedibrahemsa/recipes-muffins-cupcakes-in-svm
social_network_ad,/raipiyush558/social-network-ad
NBA Players to Average 30ppg in a Season,/djmill/nba-players-to-average-30ppg-in-a-season-stats
Star Trek - Original Series,/cowtowncor/star-trek-season-1
Titanic: worst score ever!,/carlmcbrideellis/titanic-worst-score-ever
Jamaica Crop Summary 2016,/broman/jamaica-crop-summary-2016
Mexico's Crime Incidence by State,/ricfraga/mexicos-crime-incidence-by-state-2010-2018
Dmart_productlist,/vaibhavdube99/dmart-productlist
Esports global revenue and audience in 2012-2019,/scimoose/esports-global-revenue-and-audience-in-20122019
USA States,/divyeshardeshana/usa-states
submission2,/an0utlier/submission2
Indoor Location & Navigation: SiteName in English,/arnabbiswas1/indoor-location-navigation-sitename-in-english
CNS Emotional Lability Scale ,/mpwolke/cusersmarildownloadssensicsv
XBox Data,/mathurinache/xboxdata
Iris_dataset_with_outliers,/gizemaydn/iris-dataset-with-outliers
Technology Price Index 2016,/ikalats/TechnologyPriceIndex
Countries Freedom In the  World 1973-2021,/mpwolke/cusersmarildownloadscountriescsv
Premier League Club Stats (All Seasons),/raman77768/premier-league-club-stats-all-seasons
mexico-states-coordinates,/samsitta/mexicostatescoordinates
Social Network Ads,/farazshaikh581/social-network-ads
Zinc Prices,/saadsikander/zinc-prices
Interferon-gamma,/mpwolke/cusersmarildownloadsinterferoncsv
Nepalese Large Cardamom Forecasting Data,/shashwatwork/nepalese-large-cardamom-forecasting-data
2020 Brooks Running Shoes,/hannahcollins/2020-brooks-running-shoes
The Price Is Right Big Wheel Spins,/parrotypoisson/the-price-is-right-big-wheel-spins
